Type,Date,Time,Latitude,Longitude,ParsedDate,ParsedTime,Datetime,hour,day_of_week,day_of_month,month,quarter,is_weekend,is_morning,is_afternoon,is_evening,is_night,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,lat_grid,lon_grid,crime_density,distance_to_center,crime_type_encoded,crime_severity,time_weighted_severity,historical_crime_count,is_high_risk,historical_high_risk_count,historical_avg_severity,risk_score,baseline_risk_score,neighborhood_cluster,night_time_risk,location_density_risk,hour_density,weekend_night,dist_to_center_density,lat_squared,lon_squared,lat_lon_prod
Ordinary Theft,22/11/2018,11:50,12.923881,77.553337,2018-11-22 00:00:00,11:50:00,2018-11-22 11:50:00,11,3,22,11,4,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.92,77.55,139,6.939008112969997,7,2.0,1.6,112,0,21.0,3.2039218182975744,7.906627876174887,2.1727272727,0,0.0,2919.0,1529,0,964.5221277028296,167.026700102161,6014.520079835569,1002.290098540897
2 wheeler theft,22/11/18,12:00:00 AM,12.94870298,77.5787416,2018-11-22 00:00:00,12:00:00,2018-11-22 12:00:00,12,3,22,11,4,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.94,77.57000000000001,121,3.071703953117706,0,2.0,2.0,105,0,36.0,3.7523779822236083,9.608042089466514,2.4764097241473597,0,0.0,4356.0,1452,0,371.67617832724244,167.66890886426089,6018.46114823957,1004.54408254057
Attempted Murder,22/11/2018,18:30,12.85092,77.557048,2018-11-22 00:00:00,18:30:00,2018-11-22 18:30:00,18,3,22,11,4,0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.85,77.55,9,14.0226506310173,3,2.0,2.4,7,0,1.0,3.666666666666667,5.52620422318571,1.9285714286,0,0.0,9.0,162,0,126.2038556791557,165.1461448464,6015.095694474303,996.67941928416
2 wheeler theft,23/11/2018,1:00:00 PM,12.9135052,77.5744027,2018-11-23 00:00:00,01:00:00,2018-11-23 01:00:00,1,4,23,11,4,0,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.91,77.57000000000001,206,6.820585755063878,0,2.0,3.0,170,0,20.0,2.917106682564015,15.998156379796107,2.4764097241473597,0,2.917106682564015,4120.0,206,0,1405.0406655431589,166.75861655042704,6017.787954261767,1001.7574526533439
2 wheeler theft,23/11/18,2:15:00 PM,12.95420106,77.57603292,2018-11-23 00:00:00,02:15:00,2018-11-23 02:15:00,2,4,23,11,4,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.950000000000001,77.57000000000001,276,2.7912199164230573,0,2.0,3.0,237,0,38.0,2.9155857995372063,16.872052518562015,2.4764097241473597,0,2.9155857995372063,10488.0,552,0,770.3766969327638,167.81132510290516,6018.040883604925,1004.935527882859
Murder,11/23/2018,7:45,12.945897,77.567461,2018-11-23 00:00:00,07:45:00,2018-11-23 07:45:00,7,4,23,11,4,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.94,77.56,213,4.100864157951338,6,10.0,8.0,167,1,42.0,3.287670467247932,42.92780812017481,2.8737373737,0,0.0,8946.0,1491,0,873.484065643635,167.59624913460902,6016.71100598652,1004.180360657517
Assault,23/11/2018,10:00,12.9061712471247,77.5698458437946,2018-11-23 00:00:00,10:00:00,2018-11-23 10:00:00,10,4,23,11,4,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.9,77.56,199,7.754176337433942,2,6.0,4.800000000000001,159,0,34.0,3.1319095477386933,25.431923359430577,2.5505617978,0,0.0,6766.0,1990,0,1543.0810911493545,166.56925626010832,6017.080984230058,1001.1297140730773
2 wheeler theft,23/11/2018,11:30:00 AM,12.874842,77.553166,2018-11-23 00:00:00,11:30:00,2018-11-23 11:30:00,11,4,23,11,4,0,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.870000000000001,77.55,21,11.658520647165128,0,2.0,1.6,16,0,5.0,3.9859943977591037,4.945667925373306,2.4764097241473597,0,0.0,105.0,231,0,244.8289335904677,165.761556524964,6014.493556623556,998.484758849772
Assault,23/11/2018,13:00,12.88992359,77.58079977,2018-11-23 00:00:00,13:00:00,2018-11-23 13:00:00,13,4,23,11,4,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.88,77.58,56,9.204324693509061,2,6.0,6.0,36,1,13.0,3.5603281853281854,24.258307607007303,2.8620689655,0,0.0,728.0,728,0,515.4421828365074,166.1501301560385,6018.780492952832,1000.0105810863896
Ordinary Theft,23/11/2018,13:30,16.864691,-79.553238,2018-11-23 00:00:00,13:30:00,2018-11-23 13:30:00,13,4,23,11,4,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16.86,-79.56,2,15854.700894204741,7,2.0,2.0,1,0,0.0,2.0,2.1972245773362196,2.4764097241473597,0,0.0,0.0,26,0,31709.401788409483,284.417802525481,6328.717676284643,-1341.640776919458
2 wheeler theft,24/11/2018,11:00:00 AM,12.91885,77.57808,2018-11-24 00:00:00,11:00:00,2018-11-24 11:00:00,11,5,24,11,4,1,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.91,77.57000000000001,206,6.132656711909985,0,2.0,1.6,171,0,20.0,2.911774666967713,8.53235006922459,2.4764097241473597,0,0.0,4120.0,2266,0,1263.327282653457,166.89668532250002,6018.3584964864,1002.219578808
2 wheeler theft,24/11/2018,12:00:00 PM,12.9193608,77.5956138,2018-11-24 00:00:00,12:00:00,2018-11-24 12:00:00,12,5,24,11,4,1,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.91,77.59,122,5.809772884898018,0,2.0,2.0,103,0,10.0,2.8741330390920554,9.624368710744834,2.6041666667,0,0.0,1220.0,1464,0,708.7922919575582,166.90988348057664,6021.07928099875,1002.485731179659
Assault,24/11/2018,21:00,12.866671,77.544487,2018-11-24 00:00:00,21:00:00,2018-11-24 21:00:00,21,5,24,11,4,1,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.86,77.54,101,12.869762665938277,2,6.0,7.199999999999999,93,1,73.0,5.913629660838424,33.29980425564675,3.4081632653,0,0.0,7373.0,2121,0,1299.846029259766,165.551222622241,6013.147464093169,997.739402092777
Rape,26/11/2018,19:45,12.8807444,77.57559,2018-11-26 00:00:00,19:45:00,2018-11-26 19:45:00,19,0,26,11,4,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.5000000000000004,0.8660254037844384,12.88,77.57000000000001,103,10.310616201705212,8,9.0,10.799999999999999,83,1,17.0,3.362228386500231,50.15942171072682,2.4764097241473597,0,0.0,1751.0,1957,0,1061.9934687756368,165.91357629813135,6017.9721638481005,999.2313464691961
2 wheeler theft,27/11/2018,6:00:00 PM,12.88456,77.49395,2018-11-27 00:00:00,06:00:00,2018-11-27 06:00:00,6,1,27,11,4,0,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,12.88,77.49,12,14.582786387172412,0,2.0,1.6,10,0,1.0,2.825757575757576,4.103918971938459,2.8,0,0.0,12.0,72,0,174.99343664606894,166.0118863936,6005.3122866025,998.475448412
2 wheeler theft,27/11/2018,7:00:00 PM,12.98779,77.56357,2018-11-27 00:00:00,07:00:00,2018-11-27 07:00:00,7,1,27,11,4,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,12.98,77.56,3,3.81384470139011,0,2.0,1.6,2,0,0.0,2.0,2.218070977791825,2.4764097241473597,0,0.0,0.0,21,0,11.44153410417033,168.68268908410002,6016.107391144899,1007.3793588103
2 wheeler theft,11/27/2018,7:30:00 PM,12.9077016670668,77.5713097696338,2018-11-27 00:00:00,07:30:00,2018-11-27 07:30:00,7,1,27,11,4,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,12.9,77.57000000000001,221,7.540158083754874,0,2.0,1.6,189,0,33.0,3.148321028816385,8.644283810995647,2.4764097241473597,0,0.0,7293.0,1547,0,1666.3749365098272,166.60876232599904,6017.308099376484,1001.2673244300573
2 wheeler theft,27/11/2018,9:30:00 PM,12.90752818,77.55291611,2018-11-27 00:00:00,09:30:00,2018-11-27 09:30:00,9,1,27,11,4,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,12.9,77.55,113,8.435893277582837,0,2.0,1.6,91,0,10.0,2.8447479799923046,7.577917517431193,2.1621621622,0,0.0,1130.0,1017,0,953.2559403668606,166.6042837174941,6014.454797164697,1001.016450131001
2 wheeler theft,27/11/2018,10:30:00 AM,12.9057223,77.53558126,2018-11-27 00:00:00,10:30:00,2018-11-27 10:30:00,10,1,27,11,4,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,12.9,77.53,64,9.724600488428452,0,2.0,1.6,48,0,4.0,2.962372448979592,6.679019631833019,2.2916666667,0,0.0,256.0,640,0,622.3744312594209,166.5576680847173,6011.766361326063,1000.6526801106442
2 wheeler theft,27/11/2018,12:00:00 PM,12.92556,77.57561,2018-11-27 00:00:00,12:00:00,2018-11-27 12:00:00,12,1,27,11,4,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,12.92,77.57000000000001,108,5.51754877639884,0,2.0,2.0,88,0,6.0,2.521639617145235,9.382695764458287,2.4764097241473597,0,0.0,648.0,1296,0,595.8952678510748,167.07010131360002,6017.975266872099,1002.7082015916001
2 wheeler theft,28/11/2018,6:30:00 PM,12.948212,77.562999,2018-11-28 00:00:00,06:30:00,2018-11-28 06:30:00,6,2,28,11,4,0,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,12.94,77.56,213,4.299944360338948,0,2.0,1.6,168,0,43.0,3.3273883934772344,8.585561624034963,2.8737373737,0,0.0,9159.0,1278,0,915.8881487521959,167.65619399694398,6016.018813874001,1004.3021544077881
2 wheeler theft,28/11/2018,11:00:00 AM,12.94103,77.5482,2018-11-28 00:00:00,11:00:00,2018-11-28 11:00:00,11,2,28,11,4,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,12.94,77.54,94,6.069305044769689,0,2.0,1.6,53,0,5.0,2.636327817178881,7.286203026560866,1.7413793103,0,0.0,470.0,1034,0,570.5146742083508,167.4702574609,6013.723323239999,1003.5535826459999
2 wheeler theft,11/28/2018,12:00:00 PM,12.92943,77.546174,2018-11-28 00:00:00,12:00:00,2018-11-28 12:00:00,12,2,28,11,4,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,12.92,77.54,158,7.03750982170003,0,2.0,2.0,118,0,14.0,2.9493139027763005,10.137808404440463,2.3469387755,0,0.0,2212.0,1896,0,1111.9265518286047,167.1701601249,6013.409102038275,1002.6278285008199
Kidnap,28/11/2018,12:15,12.931165,77.561615,2018-11-28 00:00:00,12:15:00,2018-11-28 12:15:00,12,2,28,11,4,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,12.93,77.56,140,5.743889988399785,5,2.0,2.0,105,0,24.0,3.1627358490566038,9.897519780756337,2.5,0,0.0,3360.0,1680,0,804.14459837597,167.215028257225,6015.804121408226,1002.962041231475
Attempted Murder,28/11/2018,17:00,12.941015,77.580237,2018-11-28 00:00:00,17:00:00,2018-11-28 17:00:00,17,2,28,11,4,0,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,12.94,77.58,109,3.74013134192559,3,2.0,2.0,91,0,26.0,3.286597526924611,9.400960731584833,2.3625,0,0.0,2834.0,1853,0,407.6743162698893,167.46986923022502,6018.693172976168,1003.967010720555
4 Wheeler Theft,11/29/18,2:30,12.9094534210642,77.5650951734528,2018-11-29 00:00:00,02:30:00,2018-11-29 02:30:00,2,3,29,11,4,0,0,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.9,77.56,199,7.614275558359293,1,2.0,3.0,160,0,34.0,3.1497237741502544,15.894952099644108,2.5505617978,0,3.1497237741502544,6766.0,398,0,1515.2408361134994,166.65398763062618,6016.343989266791,1001.3229832421006
2 wheeler theft,29/11/2018,7:00:00 PM,12.91945,77.58582,2018-11-29 00:00:00,07:00:00,2018-11-29 07:00:00,7,3,29,11,4,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.91,77.58,234,5.876356845300211,0,2.0,1.6,199,0,24.0,2.763931623931624,8.735336822630655,2.3285714286,0,0.0,5616.0,1638,0,1375.0675018002494,166.9121883025,6019.5594650724,1002.366122199
2 wheeler theft,29/11/18,11:15:00 AM,12.95883684,77.57132446,2018-11-29 00:00:00,11:15:00,2018-11-29 11:15:00,11,3,29,11,4,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.950000000000001,77.57000000000001,276,2.8940149664113135,0,2.0,1.6,238,0,38.0,2.9117548966102724,8.998428009899742,2.4764097241473597,0,0.0,10488.0,3036,0,798.7481307295225,167.93145224574118,6017.310378478594,1005.2341371398411
Ordinary Theft,29/11/18,15:00,12.95801501,77.56948559,2018-11-29 00:00:00,15:00:00,2018-11-29 15:00:00,15,3,29,11,4,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.950000000000001,77.56,134,3.1125407673832286,7,2.0,2.0,99,0,16.0,2.849776119402985,9.81054955687686,2.4764097241473597,0,0.0,2144.0,2010,0,417.08046282935265,167.9101529993853,6017.025094697217,1005.1465585931987
Ordinary Theft,29/11/2018,15:00,12.95722,77.57187,2018-11-29 00:00:00,15:00:00,2018-11-29 15:00:00,15,3,29,11,4,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.950000000000001,77.57000000000001,276,2.9365433361475293,7,2.0,2.0,239,0,38.0,2.9079559178743963,11.248035012374677,2.4764097241473597,0,0.0,10488.0,4140,0,810.4859607767181,167.88955012839997,6017.395015296901,1005.1157854014
2 wheeler theft,11/30/2018,2:10:00 PM,12.5534,77.3227,2018-11-30 00:00:00,02:10:00,2018-11-30 02:10:00,2,4,30,11,4,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.55,77.32000000000001,30,55.06255783350065,0,2.0,3.0,29,0,1.0,2.344444444444444,10.30196161345544,2.4764097241473597,0,2.344444444444444,30.0,60,0,1651.8767350050193,157.58785156,5978.79993529,970.6627821799999
2 wheeler theft,30/11/2018,12:00:00 AM,12.94103,77.5482,2018-11-30 00:00:00,12:00:00,2018-11-30 12:00:00,12,4,30,11,4,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.94,77.54,94,6.069305044769689,0,2.0,2.0,54,0,5.0,2.6247582205029016,9.107753783201082,1.7413793103,0,0.0,470.0,1128,0,570.5146742083508,167.4702574609,6013.723323239999,1003.5535826459999
Attempted Murder,30/11/2018,20:00,12.28784,76.63313,2018-11-30 00:00:00,20:00:00,2018-11-30 20:00:00,20,4,30,11,4,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.280000000000001,76.63,9,129.0888715369456,3,2.0,2.4,0,0,0.0,2.5555555555555554,5.52620422318571,2.4764097241473597,0,0.0,0.0,180,0,1161.7998438325103,150.99101186559997,5872.636613596899,941.6556401391998
2 wheeler theft,1/12/2018,2:10:00 PM,12.939531,77.544691,2018-12-01 00:00:00,02:10:00,2018-12-01 02:10:00,2,5,1,12,4,1,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12.93,77.54,82,6.478120493901874,0,2.0,3.0,64,0,10.0,3.060412757973734,13.256521823389795,2.2142857143,0,3.060412757973734,820.0,164,1,531.2058804999537,167.43146249996101,6013.179102285481,1003.391933079921
2 wheeler theft,1/12/2018,3:30:00 PM,12.91796,77.558434,2018-12-01 00:00:00,03:30:00,2018-12-01 03:30:00,3,5,1,12,4,1,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12.91,77.55,101,7.136941277475225,0,2.0,3.0,77,0,11.0,2.8846153846153846,13.874918439852813,2.5,0,2.8846153846153846,1111.0,303,1,720.8310690249978,166.87369056160003,6015.310684532356,1001.8967480746402
2 wheeler theft,1/12/2018,10:00:00 AM,12.923171,77.555936,2018-12-01 00:00:00,10:00:00,2018-12-01 10:00:00,10,5,1,12,4,1,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12.92,77.55,139,6.823081297186027,0,2.0,1.6,113,0,21.0,3.1933611005932097,7.906627876174887,2.1727272727,0,0.0,2919.0,1390,0,948.4083003088577,167.008348695241,6014.923208836097,1002.268622993056
4 Wheeler Theft,01/12/2018,16:00,12.89180481,77.55394005,2018-12-01 00:00:00,16:00:00,2018-12-01 16:00:00,16,5,1,12,4,1,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12.89,77.55,92,9.906779632665451,1,2.0,2.0,79,0,16.0,3.2025815217391305,9.065198986306513,2.0982142857,0,0.0,1472.0,1472,0,911.4237262052214,166.19863125913915,6014.613617278993,999.8102573710415
Kidnap,1/12/2018,18:45,12.930393,77.542147,2018-12-01 00:00:00,18:45:00,2018-12-01 18:45:00,18,5,1,12,4,1,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12.93,77.54,82,7.300976926580381,5,2.0,2.4,65,0,10.0,3.0443458980044347,10.605217458711836,2.2142857143,0,0.0,820.0,1476,0,598.6801079795912,167.19506313444901,6012.784561369609,1002.650434773771
Attempted Murder,1/12/2018,22:00,12.93586,77.54388,2018-12-01 00:00:00,22:00:00,2018-12-01 22:00:00,22,5,1,12,4,1,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12.93,77.54,82,6.782524125407959,3,2.0,3.0,66,0,10.0,3.0287586457954134,13.256521823389795,2.2142857143,0,3.0287586457954134,820.0,1804,1,556.1669782834526,167.3364739396,6013.0533254544,1003.0967755368
2 wheeler theft,2/12/2018,5:30:00 PM,12.94036,77.56506,2018-12-02 00:00:00,05:30:00,2018-12-02 05:30:00,5,6,2,12,4,1,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,12.94,77.56,213,4.723737771229094,0,2.0,3.0,169,0,43.0,3.31958022645678,16.097928045065554,2.8737373737,0,3.31958022645678,9159.0,1065,1,1006.156145271797,167.4529169296,6016.3385328036,1003.7197998216001
2 wheeler theft,2/12/2018,11:00:00 AM,12.9109126,77.5701591,2018-12-02 00:00:00,11:00:00,2018-12-02 11:00:00,11,6,2,12,4,1,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,12.91,77.57000000000001,206,7.249327547710669,0,2.0,1.6,172,0,20.0,2.9065042931702116,8.53235006922459,2.4764097241473597,0,0.0,4120.0,2266,0,1493.3614748283978,166.69166416483876,6017.129582799313,1001.5015445081946
Attempted Murder,2/12/2018,16:25,12.79642,77.50537,2018-12-02 00:00:00,16:25:00,2018-12-02 16:25:00,16,6,2,12,4,1,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,12.790000000000001,77.5,1,21.74824793586427,3,2.0,2.0,0,0,0.0,2.0,1.3862943611198906,2.4764097241473597,0,0.0,0.0,16,0,21.74824793586427,163.7483648164,6007.0823788369,991.7912667754
Assault,02/12/2018,16:30,12.9493,77.55299,2018-12-02 00:00:00,16:30:00,2018-12-02 16:30:00,16,6,2,12,4,1,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,12.94,77.55,222,5.145804771036065,2,6.0,6.0,176,1,36.0,2.9894131419555148,32.44303062876071,2.7529411765,0,0.0,7992.0,3552,0,1142.3686591700066,167.68437048999996,6014.466257940099,1004.2569334069999
2 wheeler theft,4/12/2018,1:00:00 PM,12.883216,77.543523,2018-12-04 00:00:00,01:00:00,2018-12-04 01:00:00,1,1,4,12,4,0,0,0,0,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,12.88,77.54,69,11.279583944186053,0,2.0,3.0,62,0,7.0,2.7915804002760525,12.745485726148079,2.0975609756,0,2.7915804002760525,483.0,69,0,778.2912921488377,165.97725450265597,6012.997959251528,999.0099562099679
2 wheeler theft,4/12/2018,9:00:00 PM,12.855333,77.570747,2018-12-04 00:00:00,09:00:00,2018-12-04 09:00:00,9,1,4,12,4,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,12.85,77.57000000000001,11,13.184251139492225,0,2.0,1.6,4,0,2.0,3.836363636363636,3.9758506396608007,2.4764097241473597,0,0.0,22.0,99,0,145.02676253441447,165.259586540889,6017.220790138009,997.197783743751
2 wheeler theft,4/12/2018,10:30:00 AM,12.95432617,77.57909731,2018-12-04 00:00:00,10:30:00,2018-12-04 10:30:00,10,1,4,12,4,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,12.950000000000001,77.57000000000001,276,2.551735874500291,0,2.0,1.6,240,0,38.0,2.9041884659330086,8.998428009899742,2.4764097241473597,0,0.0,10488.0,2760,0,704.2791013620804,167.81456651874686,6018.516339434448,1004.9849305279096
2 wheeler theft,4/12/2018,11:00:00 AM,12.934342,77.557262,2018-12-04 00:00:00,11:00:00,2018-12-04 11:00:00,11,1,4,12,4,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,12.93,77.55,157,5.790938052482002,0,2.0,1.6,124,0,18.0,2.944815286624204,8.100152052843148,2.1973684211,0,0.0,2826.0,1727,0,909.1772742396744,167.297202972964,6015.128888936643,1003.1521512916039
Kidnap,4/12/2018,12:15,12.89528068,77.55067452,2018-12-04 00:00:00,12:15:00,2018-12-04 12:15:00,12,1,4,12,4,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,12.89,77.55,92,9.730306146038496,5,2.0,2.0,80,0,16.0,3.187734836285561,9.065198986306513,2.0982142857,0,0.0,1472.0,1104,0,895.1881654355416,166.28826381598128,6014.107118506978,1000.0377148587244
